playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,IBB,ASNextYear
morneju01,2008,163,623.0,97.0,187.0,47.0,4.0,23.0,129.0,0.0,76.0,85.0,16.0,0.0
murphda07,2008,108,415.0,64.0,114.0,28.0,3.0,15.0,74.0,7.0,31.0,70.0,3.0,0.0
nadyxa01,2008,89,327.0,50.0,108.0,26.0,1.0,13.0,57.0,1.0,25.0,55.0,1.0,0.0
nadyxa01,2008,59,228.0,26.0,61.0,11.0,0.0,12.0,40.0,1.0,14.0,48.0,1.0,0.0
napolmi01,2008,78,227.0,39.0,62.0,9.0,1.0,20.0,49.0,7.0,35.0,70.0,5.0,0.0
navardi01,2008,120,427.0,43.0,126.0,27.0,0.0,7.0,54.0,0.0,34.0,49.0,1.0,0.0
ojedaau01,2008,105,231.0,27.0,56.0,9.0,2.0,0.0,17.0,0.0,26.0,24.0,2.0,0.0
olivomi01,2008,84,306.0,29.0,78.0,22.0,0.0,12.0,41.0,7.0,7.0,82.0,2.0,0.0
ordonma01,2008,146,561.0,72.0,178.0,32.0,2.0,21.0,103.0,1.0,53.0,76.0,2.0,0.0
ortizda01,2008,109,416.0,74.0,110.0,30.0,1.0,23.0,89.0,1.0,70.0,74.0,12.0,0.0
overbly01,2008,158,544.0,74.0,147.0,32.0,2.0,15.0,69.0,1.0,74.0,116.0,3.0,0.0
patteco01,2008,135,366.0,46.0,75.0,17.0,2.0,10.0,34.0,14.0,16.0,57.0,0.0,0.0
paytoja01,2008,127,338.0,41.0,82.0,10.0,2.0,7.0,41.0,8.0,22.0,53.0,1.0,0.0
pedrodu01,2008,157,653.0,118.0,213.0,54.0,2.0,17.0,83.0,20.0,50.0,52.0,1.0,0.0
penaca01,2008,139,490.0,76.0,121.0,24.0,2.0,31.0,102.0,1.0,96.0,166.0,7.0,0.0
penato02,2008,95,225.0,22.0,38.0,4.0,1.0,1.0,14.0,3.0,6.0,49.0,2.0,0.0
pencehu01,2008,157,595.0,78.0,160.0,34.0,4.0,25.0,83.0,11.0,40.0,124.0,2.0,0.0
peraljh01,2008,154,605.0,104.0,167.0,42.0,4.0,23.0,89.0,3.0,48.0,126.0,2.0,0.0
phillbr01,2008,141,559.0,80.0,146.0,24.0,7.0,21.0,78.0,23.0,39.0,93.0,6.0,0.0
pierrju01,2008,119,375.0,44.0,106.0,10.0,2.0,1.0,28.0,40.0,22.0,24.0,1.0,0.0
pierzaj01,2008,134,534.0,66.0,150.0,31.0,1.0,13.0,60.0,1.0,19.0,71.0,5.0,0.0
polanpl01,2008,141,580.0,90.0,178.0,34.0,3.0,8.0,58.0,7.0,35.0,43.0,2.0,0.0
pradoma01,2008,78,228.0,36.0,73.0,18.0,4.0,2.0,33.0,3.0,21.0,29.0,0.0,0.0
pujolal01,2008,148,524.0,100.0,187.0,44.0,0.0,37.0,116.0,7.0,104.0,54.0,34.0,1.0
puntoni01,2008,99,338.0,43.0,96.0,19.0,4.0,2.0,28.0,15.0,32.0,57.0,1.0,0.0
quentca01,2008,130,480.0,96.0,138.0,26.0,1.0,36.0,100.0,7.0,66.0,80.0,0.0,0.0
quintom01,2008,81,210.0,28.0,50.0,17.0,0.0,2.0,15.0,0.0,15.0,46.0,3.0,0.0
ramiral03,2008,136,480.0,65.0,139.0,22.0,2.0,21.0,77.0,13.0,18.0,61.0,3.0,0.0
ramirar01,2008,149,554.0,97.0,160.0,44.0,1.0,27.0,111.0,2.0,74.0,94.0,7.0,0.0
ramirha01,2008,153,589.0,125.0,177.0,34.0,4.0,33.0,67.0,35.0,92.0,122.0,9.0,1.0
ramirma02,2008,100,365.0,66.0,109.0,22.0,1.0,20.0,68.0,1.0,52.0,86.0,8.0,0.0
reedje03,2008,97,286.0,30.0,77.0,18.0,1.0,2.0,31.0,2.0,18.0,38.0,0.0,0.0
renteed01,2008,138,503.0,69.0,136.0,22.0,2.0,10.0,55.0,6.0,37.0,64.0,1.0,0.0
reyesjo01,2008,159,688.0,113.0,204.0,37.0,19.0,16.0,68.0,56.0,66.0,82.0,8.0,0.0
reynoma01,2008,152,539.0,87.0,129.0,28.0,3.0,28.0,97.0,11.0,64.0,204.0,0.0,0.0
riosal01,2008,155,635.0,91.0,185.0,47.0,8.0,15.0,79.0,32.0,44.0,112.0,2.0,0.0
rivaslu01,2008,79,206.0,25.0,45.0,6.0,2.0,3.0,20.0,3.0,13.0,27.0,0.0,0.0
riverju01,2008,89,256.0,31.0,63.0,13.0,0.0,12.0,45.0,1.0,16.0,33.0,0.0,0.0
roberbr01,2008,155,611.0,107.0,181.0,51.0,8.0,9.0,57.0,40.0,82.0,104.0,3.0,0.0
rodrial01,2008,138,510.0,104.0,154.0,33.0,0.0,35.0,103.0,18.0,65.0,117.0,9.0,0.0
rodriiv01,2008,82,302.0,33.0,89.0,16.0,3.0,5.0,32.0,6.0,19.0,52.0,1.0,0.0
rodrilu01,2008,64,202.0,22.0,58.0,11.0,1.0,0.0,12.0,1.0,13.0,13.0,0.0,0.0
rolensc01,2008,115,408.0,58.0,107.0,30.0,3.0,11.0,50.0,5.0,46.0,71.0,2.0,0.0
rolliji01,2008,137,556.0,76.0,154.0,38.0,9.0,11.0,59.0,47.0,58.0,55.0,7.0,0.0
rossco01,2008,145,461.0,59.0,120.0,29.0,5.0,22.0,73.0,6.0,33.0,116.0,2.0,0.0
rowanaa01,2008,152,549.0,57.0,149.0,37.0,0.0,13.0,70.0,2.0,44.0,126.0,7.0,0.0
ruizca01,2008,117,320.0,47.0,70.0,14.0,0.0,4.0,31.0,1.0,44.0,38.0,6.0,0.0
sanchfr01,2008,145,569.0,75.0,154.0,26.0,2.0,9.0,52.0,0.0,21.0,63.0,1.0,0.0
schnebr01,2008,110,335.0,30.0,86.0,10.0,0.0,9.0,38.0,0.0,42.0,53.0,9.0,0.0
schumsk01,2008,153,540.0,87.0,163.0,22.0,5.0,8.0,46.0,8.0,47.0,60.0,2.0,0.0
scottlu01,2008,148,475.0,67.0,122.0,29.0,2.0,23.0,65.0,2.0,53.0,102.0,10.0,0.0
scutama01,2008,145,517.0,76.0,138.0,23.0,1.0,7.0,60.0,7.0,57.0,65.0,0.0,0.0
sexsori01,2008,74,252.0,27.0,55.0,8.0,0.0,11.0,30.0,1.0,37.0,76.0,0.0,0.0
sheffga01,2008,114,418.0,52.0,94.0,16.0,0.0,19.0,57.0,9.0,58.0,83.0,3.0,0.0
shoppke01,2008,112,352.0,67.0,92.0,27.0,0.0,21.0,55.0,0.0,36.0,133.0,3.0,0.0
sizemgr01,2008,157,634.0,101.0,170.0,39.0,5.0,33.0,90.0,38.0,98.0,130.0,14.0,0.0
snydech02,2008,115,334.0,47.0,79.0,22.0,1.0,16.0,64.0,0.0,56.0,101.0,5.0,0.0
soriaal01,2008,109,453.0,76.0,127.0,27.0,0.0,29.0,75.0,19.0,43.0,103.0,11.0,0.0
sotoge01,2008,141,494.0,66.0,141.0,35.0,2.0,23.0,86.0,0.0,62.0,121.0,6.0,0.0
spande01,2008,93,347.0,70.0,102.0,16.0,7.0,6.0,47.0,18.0,50.0,60.0,3.0,0.0
spilbry01,2008,89,233.0,38.0,73.0,14.0,2.0,6.0,36.0,7.0,38.0,41.0,0.0,0.0
stairma01,2008,105,320.0,42.0,80.0,11.0,1.0,11.0,44.0,1.0,41.0,87.0,9.0,0.0
stewaia01,2008,81,266.0,33.0,69.0,18.0,2.0,10.0,41.0,1.0,30.0,94.0,4.0,0.0
suzukic01,2008,162,686.0,103.0,213.0,20.0,7.0,6.0,42.0,43.0,51.0,65.0,12.0,1.0
suzukku01,2008,148,530.0,54.0,148.0,25.0,1.0,7.0,42.0,2.0,44.0,69.0,2.0,0.0
sweenry01,2008,115,384.0,53.0,110.0,18.0,2.0,5.0,45.0,9.0,38.0,67.0,3.0,0.0
swishni01,2008,153,497.0,86.0,109.0,21.0,1.0,24.0,69.0,3.0,82.0,135.0,6.0,0.0
tatisfe01,2008,92,273.0,33.0,81.0,16.0,1.0,11.0,47.0,3.0,29.0,59.0,3.0,0.0
taverwi01,2008,133,479.0,64.0,120.0,15.0,2.0,1.0,26.0,68.0,36.0,79.0,0.0,0.0
teahema01,2008,149,572.0,66.0,146.0,31.0,4.0,15.0,59.0,4.0,46.0,131.0,4.0,0.0
teixema01,2008,103,381.0,63.0,108.0,27.0,0.0,20.0,78.0,0.0,65.0,70.0,9.0,1.0
tejadmi01,2008,158,632.0,92.0,179.0,38.0,3.0,13.0,66.0,7.0,24.0,72.0,4.0,0.0
thamema01,2008,103,316.0,50.0,76.0,12.0,0.0,25.0,56.0,0.0,24.0,95.0,0.0,0.0
theriry01,2008,149,580.0,85.0,178.0,19.0,4.0,1.0,38.0,22.0,73.0,58.0,1.0,0.0
thomeji01,2008,149,503.0,93.0,123.0,28.0,0.0,34.0,90.0,1.0,91.0,147.0,9.0,0.0
torreyo01,2008,70,236.0,19.0,58.0,17.0,0.0,6.0,31.0,0.0,12.0,44.0,0.0,0.0
tracych01,2008,88,273.0,25.0,73.0,16.0,0.0,8.0,39.0,0.0,16.0,49.0,2.0,0.0
treanma01,2008,65,206.0,18.0,49.0,7.0,0.0,2.0,23.0,1.0,18.0,53.0,1.0,0.0
tulowtr01,2008,101,377.0,48.0,99.0,24.0,2.0,8.0,46.0,1.0,38.0,56.0,5.0,0.0
ugglada01,2008,146,531.0,97.0,138.0,37.0,1.0,32.0,92.0,5.0,77.0,171.0,6.0,0.0
uptonbj01,2008,145,531.0,85.0,145.0,37.0,2.0,9.0,67.0,44.0,97.0,134.0,4.0,0.0
uptonju01,2008,108,356.0,52.0,89.0,19.0,6.0,15.0,42.0,1.0,54.0,121.0,6.0,0.0
uribeju01,2008,110,324.0,38.0,80.0,22.0,1.0,7.0,40.0,1.0,22.0,64.0,0.0,0.0
utleych01,2008,159,607.0,113.0,177.0,41.0,4.0,33.0,104.0,14.0,64.0,104.0,14.0,1.0
varitja01,2008,131,423.0,37.0,93.0,20.0,0.0,13.0,43.0,0.0,52.0,122.0,3.0,0.0
vazqura01,2008,105,300.0,44.0,87.0,18.0,3.0,6.0,40.0,0.0,38.0,66.0,3.0,0.0
velezeu01,2008,98,275.0,32.0,72.0,16.0,7.0,1.0,30.0,15.0,14.0,40.0,2.0,0.0
victosh01,2008,146,570.0,102.0,167.0,30.0,8.0,14.0,58.0,36.0,45.0,69.0,2.0,1.0
vidrojo01,2008,85,308.0,28.0,72.0,11.0,0.0,7.0,45.0,2.0,18.0,36.0,2.0,0.0
vizquom01,2008,92,266.0,24.0,59.0,10.0,1.0,0.0,23.0,5.0,24.0,29.0,9.0,0.0
vottojo01,2008,151,526.0,69.0,156.0,32.0,3.0,24.0,84.0,7.0,59.0,102.0,9.0,0.0
weeksri01,2008,129,475.0,89.0,111.0,22.0,7.0,14.0,46.0,19.0,66.0,115.0,0.0,0.0
wellsve01,2008,108,427.0,63.0,128.0,22.0,1.0,20.0,78.0,4.0,29.0,46.0,5.0,0.0
werthja01,2008,134,418.0,73.0,114.0,16.0,3.0,24.0,67.0,20.0,57.0,119.0,1.0,0.0
wiggity01,2008,111,386.0,50.0,110.0,22.0,1.0,23.0,58.0,4.0,32.0,69.0,1.0,0.0
wilkebr01,2008,85,208.0,20.0,45.0,8.0,2.0,4.0,23.0,2.0,25.0,53.0,4.0,0.0
willijo03,2008,102,351.0,54.0,89.0,21.0,5.0,15.0,51.0,3.0,48.0,82.0,2.0,0.0
wilsoja02,2008,87,305.0,24.0,83.0,18.0,1.0,1.0,22.0,2.0,13.0,27.0,0.0,0.0
winnra01,2008,155,598.0,84.0,183.0,38.0,2.0,10.0,64.0,25.0,59.0,88.0,6.0,0.0
wrighda03,2008,160,626.0,115.0,189.0,42.0,2.0,33.0,124.0,15.0,94.0,118.0,5.0,1.0
youklke01,2008,145,538.0,91.0,168.0,43.0,4.0,29.0,115.0,3.0,62.0,108.0,7.0,0.0
youngch04,2008,160,625.0,85.0,155.0,42.0,7.0,22.0,85.0,14.0,62.0,165.0,2.0,0.0
youngde03,2008,152,575.0,80.0,167.0,28.0,4.0,10.0,69.0,14.0,35.0,105.0,7.0,0.0
youngmi02,2008,155,645.0,102.0,183.0,36.0,2.0,12.0,82.0,10.0,55.0,109.0,0.0,1.0
zaungr01,2008,86,245.0,29.0,58.0,12.0,0.0,6.0,30.0,2.0,38.0,38.0,1.0,0.0
zimmery01,2008,106,428.0,51.0,121.0,24.0,1.0,14.0,51.0,1.0,31.0,71.0,1.0,0.0
abreubo01,2009,152,563.0,96.0,165.0,29.0,3.0,15.0,103.0,30.0,94.0,113.0,7.0,0.0
anderga01,2009,135,496.0,52.0,133.0,27.0,0.0,13.0,61.0,1.0,27.0,73.0,2.0,0.0
andruel01,2009,145,480.0,72.0,128.0,17.0,8.0,6.0,40.0,33.0,40.0,77.0,0.0,0.0
ankieri01,2009,122,372.0,50.0,86.0,21.0,2.0,11.0,38.0,4.0,26.0,99.0,4.0,0.0
atkinga01,2009,126,354.0,37.0,80.0,12.0,1.0,9.0,48.0,0.0,41.0,58.0,2.0,0.0
aybarer01,2009,137,504.0,70.0,157.0,23.0,9.0,5.0,58.0,14.0,30.0,54.0,1.0,0.0
aybarwi01,2009,105,296.0,38.0,75.0,12.0,0.0,12.0,41.0,1.0,34.0,54.0,2.0,0.0
bakerje03,2009,69,203.0,27.0,62.0,15.0,1.0,4.0,21.0,0.0,17.0,46.0,0.0,0.0
bakerjo01,2009,112,373.0,59.0,101.0,25.0,0.0,9.0,50.0,0.0,41.0,89.0,5.0,0.0
barajro01,2009,125,429.0,43.0,97.0,19.0,0.0,19.0,71.0,1.0,20.0,76.0,2.0,0.0
bardjo01,2009,90,274.0,20.0,63.0,18.0,0.0,6.0,31.0,0.0,24.0,50.0,1.0,0.0
barmecl01,2009,154,550.0,69.0,135.0,32.0,3.0,23.0,76.0,12.0,31.0,121.0,2.0,0.0
bartlja01,2009,137,500.0,90.0,160.0,29.0,7.0,14.0,66.0,30.0,54.0,89.0,2.0,0.0
bautijo02,2009,113,336.0,54.0,79.0,13.0,3.0,13.0,40.0,4.0,56.0,85.0,1.0,0.0
bayja01,2009,151,531.0,103.0,142.0,29.0,3.0,36.0,119.0,13.0,94.0,162.0,4.0,0.0
beckhgo01,2009,103,378.0,58.0,102.0,28.0,1.0,14.0,63.0,7.0,41.0,65.0,0.0,0.0
beltrad01,2009,111,449.0,54.0,119.0,27.0,0.0,8.0,44.0,13.0,19.0,74.0,1.0,0.0
beltrca01,2009,81,308.0,50.0,100.0,22.0,1.0,10.0,48.0,11.0,47.0,43.0,10.0,0.0
berkmla01,2009,136,460.0,73.0,126.0,31.0,1.0,25.0,80.0,7.0,97.0,98.0,14.0,0.0
betanyu01,2009,63,224.0,15.0,56.0,10.0,1.0,2.0,22.0,3.0,10.0,18.0,0.0,0.0
betanyu01,2009,71,246.0,25.0,59.0,10.0,5.0,4.0,27.0,0.0,11.0,26.0,0.0,0.0
blakeca01,2009,139,485.0,84.0,136.0,25.0,6.0,18.0,79.0,3.0,63.0,116.0,8.0,0.0
blaloha01,2009,123,462.0,62.0,108.0,21.0,4.0,25.0,66.0,2.0,26.0,108.0,2.0,0.0
blanche01,2009,67,204.0,21.0,48.0,12.0,0.0,6.0,16.0,0.0,26.0,50.0,2.0,0.0
bloomwi01,2009,125,434.0,52.0,115.0,11.0,8.0,4.0,29.0,25.0,27.0,73.0,1.0,0.0
blumge01,2009,120,381.0,34.0,94.0,14.0,1.0,10.0,49.0,0.0,33.0,61.0,4.0,0.0
bonifem01,2009,127,461.0,72.0,116.0,11.0,6.0,1.0,27.0,21.0,34.0,95.0,0.0,0.0
bournmi01,2009,157,606.0,97.0,173.0,27.0,12.0,3.0,35.0,61.0,63.0,140.0,1.0,0.0
bradlmi01,2009,124,393.0,61.0,101.0,17.0,1.0,12.0,40.0,2.0,66.0,95.0,4.0,0.0
branyru01,2009,116,431.0,64.0,108.0,21.0,1.0,31.0,76.0,2.0,58.0,149.0,6.0,0.0
braunry02,2009,158,635.0,113.0,203.0,39.0,6.0,32.0,114.0,20.0,57.0,121.0,1.0,1.0
bruceja01,2009,101,345.0,47.0,77.0,15.0,2.0,22.0,58.0,3.0,38.0,75.0,2.0,0.0
burrepa01,2009,122,412.0,45.0,91.0,16.0,1.0,14.0,64.0,2.0,57.0,119.0,2.0,0.0
burriem01,2009,61,202.0,18.0,48.0,6.0,0.0,0.0,13.0,11.0,14.0,34.0,1.0,0.0
butlebi03,2009,159,608.0,78.0,183.0,51.0,1.0,21.0,93.0,1.0,58.0,103.0,3.0,0.0
byrdma01,2009,146,547.0,66.0,155.0,43.0,2.0,20.0,89.0,8.0,32.0,98.0,2.0,0.0
byrneer01,2009,84,239.0,26.0,54.0,14.0,1.0,8.0,31.0,9.0,12.0,30.0,0.0,0.0
cabreas01,2009,131,523.0,81.0,161.0,42.0,4.0,6.0,68.0,17.0,44.0,89.0,1.0,0.0
cabreev01,2009,103,377.0,59.0,96.0,18.0,8.0,2.0,31.0,25.0,46.0,88.0,5.0,0.0
cabreme01,2009,154,485.0,66.0,133.0,28.0,1.0,13.0,68.0,10.0,43.0,59.0,4.0,0.0
cabremi01,2009,160,611.0,96.0,198.0,34.0,0.0,34.0,103.0,6.0,68.0,107.0,14.0,1.0
cabreor01,2009,101,414.0,41.0,116.0,23.0,0.0,4.0,41.0,11.0,25.0,39.0,1.0,0.0
cabreor01,2009,59,242.0,42.0,70.0,13.0,3.0,5.0,36.0,2.0,11.0,32.0,0.0,0.0
callaal01,2009,155,576.0,79.0,173.0,41.0,8.0,11.0,73.0,2.0,52.0,51.0,4.0,0.0
camermi01,2009,149,544.0,78.0,136.0,32.0,3.0,24.0,70.0,7.0,75.0,156.0,3.0,0.0
canoro01,2009,161,637.0,103.0,204.0,48.0,2.0,25.0,85.0,5.0,30.0,63.0,2.0,1.0
cantujo01,2009,149,585.0,67.0,169.0,42.0,0.0,16.0,100.0,3.0,47.0,81.0,4.0,0.0
carroja01,2009,93,315.0,53.0,87.0,10.0,2.0,2.0,26.0,4.0,36.0,63.0,0.0,0.0
casilal01,2009,80,228.0,25.0,46.0,7.0,3.0,0.0,17.0,11.0,22.0,36.0,0.0,0.0
castilu01,2009,142,486.0,77.0,147.0,12.0,3.0,1.0,40.0,20.0,69.0,58.0,3.0,0.0
choosh01,2009,156,583.0,87.0,175.0,38.0,6.0,20.0,86.0,21.0,78.0,151.0,5.0,0.0
churcry01,2009,67,232.0,26.0,65.0,16.0,0.0,2.0,22.0,6.0,17.0,36.0,4.0,0.0
coghlch01,2009,128,504.0,84.0,162.0,31.0,6.0,9.0,47.0,8.0,53.0,77.0,2.0,0.0
coraal01,2009,82,271.0,31.0,68.0,11.0,1.0,1.0,18.0,8.0,25.0,28.0,1.0,0.0
counscr01,2009,130,404.0,61.0,115.0,22.0,8.0,4.0,39.0,3.0,42.0,54.0,0.0,0.0
crawfca02,2009,156,606.0,96.0,185.0,28.0,8.0,15.0,68.0,60.0,51.0,99.0,1.0,1.0
credejo01,2009,90,333.0,42.0,75.0,16.0,1.0,15.0,48.0,0.0,29.0,56.0,1.0,0.0
crosbbo01,2009,97,238.0,35.0,53.0,10.0,2.0,6.0,29.0,2.0,24.0,44.0,0.0,0.0
cruzne02,2009,128,462.0,75.0,120.0,21.0,1.0,33.0,76.0,20.0,49.0,118.0,6.0,0.0
cuddymi01,2009,153,588.0,93.0,162.0,34.0,7.0,32.0,94.0,6.0,54.0,118.0,3.0,0.0
custja01,2009,149,513.0,88.0,123.0,16.0,0.0,25.0,70.0,4.0,93.0,185.0,5.0,0.0
damonjo01,2009,143,550.0,107.0,155.0,36.0,3.0,24.0,82.0,12.0,71.0,98.0,1.0,0.0
davisch02,2009,113,391.0,48.0,93.0,15.0,1.0,21.0,59.0,0.0,24.0,150.0,2.0,0.0
davisra01,2009,125,390.0,65.0,119.0,27.0,5.0,3.0,48.0,41.0,29.0,70.0,0.0,0.0
dejesda01,2009,144,558.0,74.0,157.0,28.0,9.0,13.0,71.0,4.0,51.0,87.0,0.0,0.0
derosma01,2009,71,278.0,47.0,75.0,13.0,0.0,13.0,50.0,1.0,29.0,63.0,1.0,0.0
derosma01,2009,68,237.0,31.0,54.0,10.0,1.0,10.0,28.0,2.0,18.0,58.0,0.0,0.0
diazma02,2009,125,371.0,56.0,116.0,18.0,4.0,13.0,58.0,12.0,35.0,90.0,2.0,0.0
dickech01,2009,97,255.0,31.0,70.0,13.0,3.0,2.0,15.0,11.0,39.0,66.0,1.0,0.0
doumiry01,2009,75,280.0,31.0,70.0,16.0,0.0,10.0,38.0,4.0,20.0,49.0,6.0,0.0
drewjd01,2009,137,452.0,84.0,126.0,30.0,4.0,24.0,68.0,2.0,82.0,109.0,5.0,0.0
drewst01,2009,135,533.0,71.0,139.0,29.0,12.0,12.0,65.0,5.0,49.0,87.0,7.0,0.0
dukesel01,2009,107,364.0,38.0,91.0,20.0,4.0,8.0,58.0,3.0,46.0,74.0,2.0,0.0
duncach01,2009,87,260.0,25.0,59.0,15.0,2.0,5.0,32.0,0.0,41.0,67.0,1.0,0.0
dunnad01,2009,159,546.0,81.0,146.0,29.0,0.0,38.0,105.0,0.0,116.0,177.0,16.0,0.0
dyeje01,2009,141,503.0,78.0,126.0,19.0,1.0,27.0,81.0,0.0,64.0,108.0,2.0,0.0
eckstda01,2009,136,503.0,64.0,131.0,27.0,2.0,2.0,51.0,3.0,39.0,46.0,1.0,0.0
ellisma01,2009,105,377.0,52.0,99.0,23.0,0.0,10.0,61.0,10.0,23.0,54.0,1.0,0.0
ellsbja01,2009,153,624.0,94.0,188.0,27.0,10.0,8.0,60.0,70.0,49.0,74.0,3.0,0.0
escobyu01,2009,141,528.0,89.0,158.0,26.0,2.0,14.0,76.0,5.0,57.0,62.0,3.0,0.0
ethiean01,2009,160,596.0,92.0,162.0,42.0,3.0,31.0,106.0,6.0,72.0,116.0,10.0,1.0
everead01,2009,118,345.0,43.0,82.0,21.0,0.0,3.0,44.0,5.0,22.0,61.0,0.0,0.0
felizpe01,2009,158,580.0,62.0,154.0,30.0,2.0,12.0,82.0,0.0,35.0,68.0,3.0,0.0
fieldjo02,2009,79,239.0,29.0,53.0,5.0,2.0,7.0,30.0,2.0,25.0,76.0,0.0,0.0
fieldpr01,2009,162,591.0,103.0,177.0,35.0,3.0,46.0,141.0,2.0,110.0,138.0,21.0,0.0
figgich01,2009,158,615.0,114.0,183.0,30.0,7.0,5.0,54.0,42.0,101.0,114.0,0.0,0.0
fontemi01,2009,135,377.0,38.0,89.0,22.0,2.0,9.0,43.0,4.0,35.0,83.0,4.0,0.0
fowlede01,2009,135,433.0,73.0,115.0,29.0,10.0,4.0,34.0,27.0,67.0,116.0,1.0,0.0
foxja02,2009,82,216.0,23.0,56.0,12.0,0.0,11.0,44.0,0.0,14.0,47.0,1.0,0.0
francbe01,2009,89,308.0,48.0,77.0,21.0,1.0,10.0,33.0,13.0,33.0,59.0,0.0,0.0
francje02,2009,82,304.0,32.0,76.0,12.0,2.0,5.0,35.0,5.0,12.0,46.0,2.0,0.0
francje02,2009,75,289.0,40.0,90.0,20.0,2.0,10.0,41.0,1.0,11.0,46.0,3.0,0.0
fukudko01,2009,146,499.0,79.0,129.0,38.0,5.0,11.0,54.0,6.0,93.0,112.0,3.0,0.0
furcara01,2009,150,613.0,92.0,165.0,28.0,5.0,9.0,47.0,12.0,61.0,89.0,2.0,0.0
gardnbr01,2009,108,248.0,48.0,67.0,6.0,6.0,3.0,23.0,26.0,26.0,40.0,0.0,0.0
garkory01,2009,78,239.0,29.0,68.0,10.0,0.0,11.0,39.0,0.0,20.0,40.0,1.0,0.0
getzch01,2009,107,375.0,49.0,98.0,18.0,4.0,2.0,31.0,25.0,30.0,54.0,1.0,0.0
giambja01,2009,83,269.0,39.0,52.0,13.0,0.0,11.0,40.0,0.0,50.0,72.0,1.0,0.0
gilesbr02,2009,61,225.0,18.0,43.0,10.0,1.0,2.0,23.0,1.0,26.0,31.0,2.0,0.0
gloadro01,2009,125,230.0,33.0,60.0,10.0,2.0,6.0,30.0,0.0,23.0,30.0,4.0,0.0
gomesjo01,2009,98,281.0,39.0,75.0,17.0,0.0,20.0,51.0,3.0,26.0,85.0,2.0,0.0
gomezca01,2009,137,315.0,51.0,72.0,15.0,5.0,3.0,28.0,14.0,22.0,72.0,0.0,0.0
gonzaad01,2009,160,552.0,90.0,153.0,27.0,2.0,40.0,99.0,1.0,119.0,109.0,22.0,0.0
gonzaal02,2009,68,243.0,16.0,51.0,12.0,0.0,3.0,26.0,0.0,15.0,36.0,4.0,0.0
gonzaal03,2009,105,291.0,31.0,77.0,16.0,3.0,1.0,33.0,1.0,14.0,27.0,1.0,0.0
gonzaca01,2009,89,278.0,53.0,79.0,14.0,7.0,13.0,29.0,16.0,28.0,70.0,3.0,0.0
grandcu01,2009,160,631.0,91.0,157.0,23.0,8.0,30.0,71.0,20.0,72.0,141.0,4.0,0.0
greenni01,2009,104,276.0,35.0,65.0,18.0,0.0,6.0,35.0,1.0,20.0,69.0,1.0,0.0
griffke02,2009,117,387.0,44.0,83.0,19.0,0.0,19.0,57.0,0.0,63.0,80.0,2.0,0.0
grossga01,2009,115,282.0,31.0,64.0,16.0,1.0,6.0,36.0,6.0,42.0,79.0,1.0,0.0
guerrvl01,2009,100,383.0,59.0,113.0,16.0,1.0,15.0,50.0,2.0,19.0,56.0,3.0,1.0
guillca01,2009,81,277.0,36.0,67.0,10.0,3.0,11.0,41.0,1.0,39.0,56.0,2.0,0.0
guilljo01,2009,81,281.0,30.0,68.0,8.0,0.0,9.0,40.0,1.0,22.0,50.0,1.0,0.0
gutiefr01,2009,153,565.0,85.0,160.0,24.0,1.0,18.0,70.0,16.0,46.0,122.0,3.0,0.0
guzmacr01,2009,135,531.0,74.0,151.0,24.0,7.0,6.0,52.0,4.0,16.0,75.0,0.0,0.0
gwynnto02,2009,119,393.0,59.0,106.0,11.0,6.0,2.0,21.0,11.0,48.0,65.0,2.0,0.0
hafnetr01,2009,94,338.0,46.0,92.0,19.0,0.0,16.0,49.0,0.0,41.0,67.0,6.0,0.0
hairsje02,2009,86,307.0,47.0,78.0,18.0,1.0,8.0,27.0,7.0,21.0,46.0,0.0,0.0
hairssc01,2009,60,233.0,24.0,55.0,13.0,1.0,7.0,35.0,3.0,8.0,38.0,0.0,0.0
hallbi03,2009,76,214.0,22.0,43.0,12.0,0.0,6.0,24.0,1.0,19.0,72.0,0.0,0.0
hamiljo03,2009,89,336.0,43.0,90.0,19.0,2.0,10.0,54.0,8.0,24.0,79.0,2.0,1.0
hanigry01,2009,90,251.0,22.0,66.0,6.0,1.0,3.0,11.0,0.0,37.0,31.0,7.0,0.0
hardyjj01,2009,115,414.0,53.0,95.0,16.0,2.0,11.0,47.0,0.0,43.0,85.0,0.0,0.0
harribr01,2009,123,414.0,44.0,108.0,22.0,1.0,6.0,37.0,0.0,29.0,78.0,0.0,0.0
harriwi01,2009,137,323.0,47.0,76.0,18.0,6.0,7.0,27.0,11.0,57.0,62.0,1.0,0.0
hartco01,2009,115,419.0,64.0,109.0,24.0,3.0,12.0,48.0,11.0,43.0,92.0,0.0,1.0
hawpebr01,2009,145,501.0,82.0,143.0,42.0,3.0,23.0,86.0,1.0,79.0,145.0,7.0,0.0
headlch01,2009,156,543.0,62.0,142.0,31.0,2.0,12.0,64.0,10.0,62.0,133.0,3.0,0.0
helmswe01,2009,113,214.0,18.0,58.0,11.0,0.0,3.0,33.0,1.0,13.0,54.0,1.0,0.0
heltoto01,2009,151,544.0,79.0,177.0,38.0,3.0,15.0,86.0,0.0,89.0,73.0,5.0,0.0
hermije01,2009,129,429.0,48.0,111.0,14.0,2.0,13.0,47.0,5.0,56.0,101.0,4.0,0.0
